Task = GFP-v0, 3.28875283151865, 0.03124321462238536
Task = GFP-v0, 3.2740138843655586, 0.030380647384700796
Task = GFP-v0, 2.8944507464766502, 0.0013166223880702584
Task = GFP-v0, 3.2793354466557503, 0.028201126540508426
Task = MoleculeActivity-v0, 6.629033237695694, 0.15837903968138609
Task = MoleculeActivity-v0, 7.093811213970184, 0.231547011635828
Task = MoleculeActivity-v0, 6.927181750535965, 0.15434192442396194
Task = MoleculeActivity-v0, 7.071886584162712, 0.26694914884022
Task = MoleculeActivity-v0, 6.881441831588745, 0.22280310502957518
Task = MoleculeActivity-v0, 7.072199210524559, 0.34877160817386355
Task = Superconductor-v0, 118.23674941062927, 9.990016706602516
Task = Superconductor-v0, 118.91335582733154, 9.416810380742668
Task = Superconductor-v0, 121.95631861686707, 8.336185112257242
Task = Superconductor-v0, 106.19804763793945, 10.887264388118016
Task = Superconductor-v0, 118.10344314575195, 9.407159510259762
Task = Superconductor-v0, 109.02021813392639, 11.693684878428758
Task = GFP-v0, 3.2776313533385593, 0.04544375747882634
Task = GFP-v0, 3.262965348362923, 0.037230744364722665
Task = GFP-v0, 3.304319848616918, 0.047421814118331046
Task = GFP-v0, 3.2738937703512048, 0.04179890766029857
Task = GFP-v0, 3.2885665158430735, 0.04164418140272834
Task = GFP-v0, 2.958012816309929, 0.11403618695373029
Task = GFP-v0, 3.1434260100126266, 0.17626366749461597
Task = GFP-v0, 3.222808881702586, 0.16360165494682247
Task = Superconductor-v0, 112.562180519104, 14.144643459154214
Task = GFP-v0, 3.2802735877638103, 0.043572237209624505
Task = Superconductor-v0, 114.45944053649902, 12.665453735608736
Task = Superconductor-v0, 116.35445322036743, 11.186824143323804
Task = Superconductor-v0, 113.17334458322236, 13.724837709966163
Task = Superconductor-v0, 113.4789974530538, 12.177709179757846
Task = Superconductor-v0, 113.11930294036866, 10.260659720394523
Task = Superconductor-v0, 111.54690052668253, 12.368690318524783
Task = Superconductor-v0, 111.33239848387308, 11.428623165050372
Task = Superconductor-v0, 114.34089971843518, 11.46403671561512
Task = Superconductor-v0, 86.1421028137207, 12.637620160050401
Task = Superconductor-v0, 101.31346219778061, 17.28654579663215
Task = Superconductor-v0, 110.25347992172814, 16.059384988498227
Task = Superconductor-v0, 86.1421028137207, 12.637620160050401
Task = Superconductor-v0, 101.31346219778061, 17.28654579663215
Task = Superconductor-v0, 110.54253250009873, 15.999914399001993
Task = Superconductor-v0, 89.00744062854397, 16.37858003473387
Task = Superconductor-v0, 115.62111039161682, 12.728380343752455
Task = Superconductor-v0, 115.62111039161682, 12.728380343752455
Task = Superconductor-v0, 126.05754041671753, 7.262320430964771
Task = Superconductor-v0, 126.05754041671753, 7.262320430964771
Task = Superconductor-v0, 107.12437868118286, 11.593190455928244
Task = Superconductor-v0, 124.75018564860027, 8.131244046864552
Task = Superconductor-v0, 113.15760676066081, 12.892016882540322
Task = Superconductor-v0, 119.75061416625977, 9.109006146899985
Task = Superconductor-v0, 122.81345176696777, 9.536681342688583
Task = Superconductor-v0, 124.75018564860027, 8.131244046864552
Task = Superconductor-v0, 125.23989931742351, 10.202023621241482
Task = Superconductor-v0, 130.24119186401367, 2.8872151242710715
Task = Superconductor-v0, 58.59013557434082, 3.005727013469725
Task = Superconductor-v0, 125.1871732076009, 6.860696484178128
Task = Superconductor-v0, 58.11410681406657, 3.3569168948099404
Task = Superconductor-v0, 127.99572944641113, 6.903863310780538
Task = Superconductor-v0, 59.37517166137695, 2.917262072087947
Task = Superconductor-v0, 129.70852947235107, 9.327711093908757
Task = Superconductor-v0, 122.78091176350911, 7.390524352139442
Task = Superconductor-v0, 128.93360455830893, 6.4833804376836435
Task = Superconductor-v0, 126.56390317281087, 6.435872298495152
Task = Superconductor-v0, 128.93360455830893, 6.4833804376836435
Task = Superconductor-v0, 120.37451171875, 9.460823920024705
Task = Superconductor-v0, 118.436769757952, 9.834720043679354
Task = Superconductor-v0, 119.67739868164062, 12.648260892809937
Task = Superconductor-v0, 111.66831588745117, 5.952817235880178
Task = Superconductor-v0, 118.04645102364677, 6.556220970658793
Task = Superconductor-v0, 119.69649178641183, 5.687344950021905
Task = DKittyMorphology-v0, 322.75235857282365, 43.030566081266734
Task = DKittyMorphology-v0, 322.75235857282365, 43.030566081266734
Task = DKittyMorphology-v0, 268.1243634905134, 21.178535746165718
Task = DKittyMorphology-v0, 279.88134329659596, 18.147078352495903
Task = DKittyMorphology-v0, 329.5037841796875, 28.477032707701856
Task = DKittyMorphology-v0, 314.86172921316967, 36.752359296376454
Task = DKittyMorphology-v0, 255.22149658203125, 25.864921964298333
Task = DKittyMorphology-v0, 318.4245125906808, 21.742431733391054
Task = DKittyMorphology-v0, 263.14886692592074, 11.798474974454495
Task = DKittyMorphology-v0, 306.19009835379467, 56.2726157224379
Task = DKittyMorphology-v0, 288.7005876813616, 31.145695210374402
Task = DKittyMorphology-v0, 317.277579171317, 19.442927587406462
